C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_21_051.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_21_051.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_21_051.jpg, 0, 1, 0, 2.215754
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_21_153.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_21_153.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_21_153.jpg, 0, 1, 0, 3.382231
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_21_254.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_21_254.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_21_254.jpg, 0, 1, 0, 4.556596
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_21_356.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_21_356.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_21_356.jpg, 0, 1, 0, 5.716873
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_21_457.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_21_457.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_21_457.jpg, 0, 0.9345, 0, 6.851593
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_21_559.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_21_559.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_21_559.jpg, 0, 0.6319183, 0, 7.66964
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_21_659.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_21_659.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_21_659.jpg, -0.2740884, 0.329746, 0, 8.08039
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_21_760.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_21_760.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_21_760.jpg, -0.5685258, 0.03530877, 0, 8.099849
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_21_861.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_21_861.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_21_861.jpg, -0.328568, 0, 0, 8.022233
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_21_962.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_21_962.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_21_962.jpg, -0.03848268, 0, 0, 7.934722
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_22_066.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_22_066.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_22_066.jpg, 0, 0, 0, 7.850756
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_22_170.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_22_170.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_22_170.jpg, 0, 0, 0, 7.756127
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_22_269.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_22_269.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_22_269.jpg, 0, 0.3019597, 0, 7.890811
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_22_372.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_22_372.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_22_372.jpg, 0, 0.5971671, 0, 8.394669
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_22_475.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_22_475.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_22_475.jpg, 0, 0.7991312, 0, 9.243346
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_22_575.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_22_575.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_22_575.jpg, 0, 0.4956705, 0, 9.87899
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_22_676.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_22_676.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_22_676.jpg, -0.2808608, 0.2002504, 0, 10.12936
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_22_778.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_22_778.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_22_778.jpg, -0.5814601, 0, 0, 9.989217
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_22_881.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_22_881.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_22_881.jpg, -0.8796706, 0, 0, 9.7363
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_22_982.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_22_982.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_22_982.jpg, -0.5995027, 0, 0, 9.638596
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_23_085.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_23_085.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_23_085.jpg, -0.3006606, 0, 0, 9.565004
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_23_187.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_23_187.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_23_187.jpg, -0.00339882, 0, 0, 9.454212
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_23_286.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_23_286.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_23_286.jpg, 0, 0, 0, 9.354128
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_23_390.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_23_390.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_23_390.jpg, 0, 0.1170059, 0, 9.273874
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_23_492.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_23_492.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_23_492.jpg, 0, 0.4112876, 0, 9.525426
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_23_593.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_23_593.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_23_593.jpg, 0, 0.7145494, 0, 10.15045
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_23_694.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_23_694.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_23_694.jpg, -0.122384, 1, 0, 11.11688
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_23_795.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_23_795.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_23_795.jpg, 0, 0.7117417, 0, 11.63777
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_23_895.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_23_895.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_23_895.jpg, 0, 0.4099523, 0, 12.71935
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_23_995.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_23_995.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_23_995.jpg, -0.03703223, 0.1105992, 0, 12.41302
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_24_097.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_24_097.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_24_097.jpg, -0.3330806, 0, 0, 12.78895
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_24_197.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_24_197.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_24_197.jpg, -0.6307899, 0, 0, 12.10908
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_24_300.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_24_300.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_24_300.jpg, -0.6637261, 0, 0, 12.29501
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_24_403.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_24_403.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_24_403.jpg, -0.3642852, 0, 0, 11.87541
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_24_506.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_24_506.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_24_506.jpg, -0.06967442, 0, 0, 11.96227
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_24_610.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_24_610.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_24_610.jpg, 0, 0, 0, 11.75005
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_24_711.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_24_711.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_24_711.jpg, 0, 0, 0, 11.45496
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_24_811.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_24_811.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_24_811.jpg, 0, 0, 0, 11.53376
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_24_912.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_24_912.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_24_912.jpg, 0, 0.3008553, 0, 11.43447
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_25_011.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_25_011.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_25_011.jpg, 0, 0.6009277, 0, 12.07804
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_25_114.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_25_114.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_25_114.jpg, 0, 0.8712426, 0, 12.79397
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_25_214.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_25_214.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_25_214.jpg, 0, 0.5687953, 0, 13.29068
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_25_315.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_25_315.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_25_315.jpg, 0, 0.2659175, 0, 13.7891
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_25_416.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_25_416.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_25_416.jpg, -0.1711171, 0, 0, 13.75693
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_25_520.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_25_520.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_25_520.jpg, -0.4702079, 0, 0, 13.55404
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_25_621.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_25_621.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_25_621.jpg, -0.740468, 0, 0, 13.25675
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_25_724.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_25_724.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_25_724.jpg, -0.4340611, 0, 0, 13.14056
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_25_826.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_25_826.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_25_826.jpg, -0.1297487, 0, 0, 13.0486
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_25_928.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_25_928.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_25_928.jpg, 0, 0, 0, 12.77189
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_26_029.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_26_029.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_26_029.jpg, 0, 0, 0, 12.71443
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_26_133.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_26_133.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_26_133.jpg, 0, 0.2961245, 0, 12.77836
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_26_238.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_26_238.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_26_238.jpg, -0.02982932, 0.5968064, 0, 13.2282
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_26_338.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_26_338.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_26_338.jpg, -0.3338602, 0.9008374, 0, 13.97227
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_26_441.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_26_441.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_26_441.jpg, -0.08842796, 0.6554051, 0, 14.8617
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_26_549.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_26_549.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_26_549.jpg, 0, 0.2958179, 0, 15.28757
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_26_654.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_26_654.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_26_654.jpg, 0, 0, 0, 15.12911
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_26_762.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_26_762.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_26_762.jpg, 0, 0, 0, 14.97791
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_26_875.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_26_875.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_26_875.jpg, 0, 0.337019, 0, 15.09664
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_26_980.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_26_980.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_26_980.jpg, 0, 0.622088, 0, 15.75304
C:\Users\Bhawna\Desktop\Data\IMG\center_2019_09_08_12_53_27_086.jpg, C:\Users\Bhawna\Desktop\Data\IMG\left_2019_09_08_12_53_27_086.jpg, C:\Users\Bhawna\Desktop\Data\IMG\right_2019_09_08_12_53_27_086.jpg, 0, 0.9446493, 0, 16.72227
